"source","target","ligand","receptor","prob","pval","interaction_name","interaction_name_2","pathway_name","annotation","evidence"
"B","CD10+ B cells","CD99","CD99",0.0591344300309489,0.04,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"CD4+ T cells","CD10+ B cells","CD99","CD99",0.0668298426623654,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"CD10+ B cells","CD10+ B cells","CD99","CD99",0.167837228661391,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"Erythroid progenitors","CD10+ B cells","CD99","CD99",0.141795007207066,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"HSPCs","CD10+ B cells","CD99","CD99",0.17738375390138,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"Megakaryocyte progenitors","CD10+ B cells","CD99","CD99",0.15570913368827,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"Monocyte progenitors","CD10+ B cells","CD99","CD99",0.146061953235183,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"Monocyte-derived dendritic cells","CD10+ B cells","CD99","CD99",0.164326653884828,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"NK cells","CD10+ B cells","CD99","CD99",0.17099694969383,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"NKT cells","CD10+ B cells","CD99","CD99",0.212899931406987,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"Plasma cells","CD10+ B cells","CD99","CD99",0.139147046140802,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"Plasmacytoid dendritic cells","CD10+ B cells","CD99","CD99",0.190652691552546,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"HSPCs","CD14+ Monocytes","CD99","CD99",0.0546749500861455,0.04,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"NK cells","CD14+ Monocytes","CD99","CD99",0.0524247780467578,0.01,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"NKT cells","CD14+ Monocytes","CD99","CD99",0.0676423634080954,0.02,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"Plasmacytoid dendritic cells","CD14+ Monocytes","CD99","CD99",0.0594279504694357,0.04,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"NK cells","Erythrocytes","CD99","CD99",0.067820415686516,0.03,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"CD4+ T cells","Erythroid progenitors","CD99","CD99",0.0554165896870387,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"CD10+ B cells","Erythroid progenitors","CD99","CD99",0.141795007207066,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"Erythroid progenitors","Erythroid progenitors","CD99","CD99",0.119214708450297,0.02,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"HSPCs","Erythroid progenitors","CD99","CD99",0.150127490728435,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"Megakaryocyte progenitors","Erythroid progenitors","CD99","CD99",0.131251939749188,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"Monocyte progenitors","Erythroid progenitors","CD99","CD99",0.122899467232526,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"Monocyte-derived dendritic cells","Erythroid progenitors","CD99","CD99",0.138738331004029,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"NK cells","Erythroid progenitors","CD99","CD99",0.14454961693471,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"NKT cells","Erythroid progenitors","CD99","CD99",0.181389713223961,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"Plasma cells","Erythroid progenitors","CD99","CD99",0.116930970984789,0.02,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"Plasmacytoid dendritic cells","Erythroid progenitors","CD99","CD99",0.16175848328614,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"CD4+ T cells","HSPCs","CD99","CD99",0.07112213010561,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"CD10+ B cells","HSPCs","CD99","CD99",0.17738375390138,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"CD14+ Monocytes","HSPCs","CD99","CD99",0.0546749500861455,0.04,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"Erythroid progenitors","HSPCs","CD99","CD99",0.150127490728435,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"HSPCs","HSPCs","CD99","CD99",0.187351031930242,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"Megakaryocyte progenitors","HSPCs","CD99","CD99",0.164702351055887,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"Monocyte progenitors","HSPCs","CD99","CD99",0.154600010925385,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"Monocyte-derived dendritic cells","HSPCs","CD99","CD99",0.173715182364329,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"NK cells","HSPCs","CD99","CD99",0.180684176079852,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"NKT cells","HSPCs","CD99","CD99",0.224318682234518,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"Plasma cells","HSPCs","CD99","CD99",0.147350641001927,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"Plasmacytoid dendritic cells","HSPCs","CD99","CD99",0.201183212755952,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"CD4+ T cells","Megakaryocyte progenitors","CD99","CD99",0.0614615683704872,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"CD10+ B cells","Megakaryocyte progenitors","CD99","CD99",0.15570913368827,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"Erythroid progenitors","Megakaryocyte progenitors","CD99","CD99",0.131251939749188,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"HSPCs","Megakaryocyte progenitors","CD99","CD99",0.164702351055887,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"Megakaryocyte progenitors","Megakaryocyte progenitors","CD99","CD99",0.144305452920681,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"Monocyte progenitors","Megakaryocyte progenitors","CD99","CD99",0.135251620557035,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"Monocyte-derived dendritic cells","Megakaryocyte progenitors","CD99","CD99",0.15240577712254,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"NK cells","Megakaryocyte progenitors","CD99","CD99",0.158684068912352,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"NKT cells","Megakaryocyte progenitors","CD99","CD99",0.19829147867748,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"Plasma cells","Megakaryocyte progenitors","CD99","CD99",0.128771323555563,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"Plasmacytoid dendritic cells","Megakaryocyte progenitors","CD99","CD99",0.177227046970089,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"CD4+ T cells","Monocyte progenitors","CD99","CD99",0.0572576273373319,0.01,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"CD10+ B cells","Monocyte progenitors","CD99","CD99",0.146061953235183,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"Erythroid progenitors","Monocyte progenitors","CD99","CD99",0.122899467232526,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"HSPCs","Monocyte progenitors","CD99","CD99",0.154600010925385,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"Megakaryocyte progenitors","Monocyte progenitors","CD99","CD99",0.135251620557035,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"Monocyte progenitors","Monocyte progenitors","CD99","CD99",0.126681736028812,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"Monocyte-derived dendritic cells","Monocyte progenitors","CD99","CD99",0.142928613558552,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"NK cells","Monocyte progenitors","CD99","CD99",0.148885075082716,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"NKT cells","Monocyte progenitors","CD99","CD99",0.186589104324501,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"Plasma cells","Monocyte progenitors","CD99","CD99",0.120554804053113,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"Plasmacytoid dendritic cells","Monocyte progenitors","CD99","CD99",0.16650961975168,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"CD4+ T cells","Monocyte-derived dendritic cells","CD99","CD99",0.0652662928550625,0.01,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"CD10+ B cells","Monocyte-derived dendritic cells","CD99","CD99",0.164326653884828,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"Erythroid progenitors","Monocyte-derived dendritic cells","CD99","CD99",0.138738331004029,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"HSPCs","Monocyte-derived dendritic cells","CD99","CD99",0.173715182364329,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"Megakaryocyte progenitors","Monocyte-derived dendritic cells","CD99","CD99",0.15240577712254,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"Monocyte progenitors","Monocyte-derived dendritic cells","CD99","CD99",0.142928613558552,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"Monocyte-derived dendritic cells","Monocyte-derived dendritic cells","CD99","CD99",0.160875312746301,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"NK cells","Monocyte-derived dendritic cells","CD99","CD99",0.167433582063807,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"NKT cells","Monocyte-derived dendritic cells","CD99","CD99",0.208683167331207,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"Plasma cells","Monocyte-derived dendritic cells","CD99","CD99",0.136138397031775,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"Plasmacytoid dendritic cells","Monocyte-derived dendritic cells","CD99","CD99",0.186772004339912,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"B","NK cells","CD99","CD99",0.0603962270001776,0.02,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"CD4+ T cells","NK cells","CD99","CD99",0.0682439324338167,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"CD8+ T cells","NK cells","CD99","CD99",0.0609473602374732,0.03,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"CD10+ B cells","NK cells","CD99","CD99",0.17099694969383,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"CD14+ Monocytes","NK cells","CD99","CD99",0.0524247780467578,0.01,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"Erythrocytes","NK cells","CD99","CD99",0.067820415686516,0.03,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"Erythroid progenitors","NK cells","CD99","CD99",0.14454961693471,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"HSPCs","NK cells","CD99","CD99",0.180684176079852,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"Megakaryocyte progenitors","NK cells","CD99","CD99",0.158684068912352,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"Monocyte progenitors","NK cells","CD99","CD99",0.148885075082716,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"Monocyte-derived dendritic cells","NK cells","CD99","CD99",0.167433582063807,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"NK cells","NK cells","CD99","CD99",0.174203703411675,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"NKT cells","NK cells","CD99","CD99",0.216687104113437,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"Plasma cells","NK cells","CD99","CD99",0.141858717780305,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"Plasmacytoid dendritic cells","NK cells","CD99","CD99",0.194141731323788,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"B","NKT cells","CD99","CD99",0.0777378918327437,0.04,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"CD4+ T cells","NKT cells","CD99","CD99",0.0876287732347151,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"CD8+ T cells","NKT cells","CD99","CD99",0.0784340629945176,0.03,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"CD10+ B cells","NKT cells","CD99","CD99",0.212899931406987,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"CD14+ Monocytes","NKT cells","CD99","CD99",0.0676423634080954,0.02,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"Erythroid progenitors","NKT cells","CD99","CD99",0.181389713223961,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"HSPCs","NKT cells","CD99","CD99",0.224318682234518,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"Megakaryocyte progenitors","NKT cells","CD99","CD99",0.19829147867748,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"Monocyte progenitors","NKT cells","CD99","CD99",0.186589104324501,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"Monocyte-derived dendritic cells","NKT cells","CD99","CD99",0.208683167331207,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"NK cells","NKT cells","CD99","CD99",0.216687104113437,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"NKT cells","NKT cells","CD99","CD99",0.266191356088367,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"Plasma cells","NKT cells","CD99","CD99",0.17815583387462,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"Plasmacytoid dendritic cells","NKT cells","CD99","CD99",0.240073892206455,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"CD4+ T cells","Plasma cells","CD99","CD99",0.0542796846344123,0.02,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"CD10+ B cells","Plasma cells","CD99","CD99",0.139147046140802,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"Erythroid progenitors","Plasma cells","CD99","CD99",0.116930970984789,0.02,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"HSPCs","Plasma cells","CD99","CD99",0.147350641001927,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"Megakaryocyte progenitors","Plasma cells","CD99","CD99",0.128771323555563,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"Monocyte progenitors","Plasma cells","CD99","CD99",0.120554804053113,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"Monocyte-derived dendritic cells","Plasma cells","CD99","CD99",0.136138397031775,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"NK cells","Plasma cells","CD99","CD99",0.141858717780305,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"NKT cells","Plasma cells","CD99","CD99",0.17815583387462,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"Plasmacytoid dendritic cells","Plasma cells","CD99","CD99",0.158806699427181,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"CD4+ T cells","Plasmacytoid dendritic cells","CD99","CD99",0.0771881704380593,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"CD10+ B cells","Plasmacytoid dendritic cells","CD99","CD99",0.190652691552546,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"CD14+ Monocytes","Plasmacytoid dendritic cells","CD99","CD99",0.0594279504694357,0.04,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"Erythroid progenitors","Plasmacytoid dendritic cells","CD99","CD99",0.16175848328614,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"HSPCs","Plasmacytoid dendritic cells","CD99","CD99",0.201183212755952,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"Megakaryocyte progenitors","Plasmacytoid dendritic cells","CD99","CD99",0.177227046970089,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"Monocyte progenitors","Plasmacytoid dendritic cells","CD99","CD99",0.16650961975168,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"Monocyte-derived dendritic cells","Plasmacytoid dendritic cells","CD99","CD99",0.186772004339912,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"NK cells","Plasmacytoid dendritic cells","CD99","CD99",0.194141731323788,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"NKT cells","Plasmacytoid dendritic cells","CD99","CD99",0.240073892206455,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"Plasma cells","Plasmacytoid dendritic cells","CD99","CD99",0.158806699427181,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"Plasmacytoid dendritic cells","Plasmacytoid dendritic cells","CD99","CD99",0.215765480863942,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"Erythroid progenitors","Erythroid progenitors","CDH1","CDH1",0.00566917945300299,0,"CDH1_CDH1","CDH1 - CDH1","CDH","Cell-Cell Contact","KEGG: hsa04514"
"Erythroid progenitors","Monocyte-derived dendritic cells","CDH1","ITGAE_ITGB7",0.021670617296932,0,"CDH1_ITGAE_ITGB7","CDH1 - (ITGAE+ITGB7)","CDH1","Cell-Cell Contact","PMID: 9425167"
"Erythroid progenitors","Plasma cells","CDH1","ITGAE_ITGB7",0.0127210515699886,0,"CDH1_ITGAE_ITGB7","CDH1 - (ITGAE+ITGB7)","CDH1","Cell-Cell Contact","PMID: 9425167"
"Erythroid progenitors","NK cells","CDH1","KLRG1",0.0109104300165349,0,"CDH1_KLRG1","CDH1 - KLRG1","CDH1","Cell-Cell Contact","PMID: 19604491"
"Erythroid progenitors","NKT cells","CDH1","KLRG1",0.0318631895881296,0,"CDH1_KLRG1","CDH1 - KLRG1","CDH1","Cell-Cell Contact","PMID: 19604491"
"B","Erythrocytes","CLEC2D","KLRB1",0.0195342686050993,0,"CLEC2D_KLRB1","CLEC2D - KLRB1","CLEC","Cell-Cell Contact","PMID: 24223577"
"CD4+ T cells","Erythrocytes","CLEC2D","KLRB1",0.0194069142894062,0,"CLEC2D_KLRB1","CLEC2D - KLRB1","CLEC","Cell-Cell Contact","PMID: 24223577"
"CD8+ T cells","Erythrocytes","CLEC2D","KLRB1",0.0214352437942345,0,"CLEC2D_KLRB1","CLEC2D - KLRB1","CLEC","Cell-Cell Contact","PMID: 24223577"
"CD10+ B cells","Erythrocytes","CLEC2D","KLRB1",0.042235734345182,0,"CLEC2D_KLRB1","CLEC2D - KLRB1","CLEC","Cell-Cell Contact","PMID: 24223577"
"Erythroid progenitors","Erythrocytes","CLEC2D","KLRB1",0.00997134285129167,0,"CLEC2D_KLRB1","CLEC2D - KLRB1","CLEC","Cell-Cell Contact","PMID: 24223577"
"HSPCs","Erythrocytes","CLEC2D","KLRB1",0.0116594952972282,0,"CLEC2D_KLRB1","CLEC2D - KLRB1","CLEC","Cell-Cell Contact","PMID: 24223577"
"Megakaryocyte progenitors","Erythrocytes","CLEC2D","KLRB1",0.0107058133968394,0,"CLEC2D_KLRB1","CLEC2D - KLRB1","CLEC","Cell-Cell Contact","PMID: 24223577"
"NK cells","Erythrocytes","CLEC2D","KLRB1",0.0160686113745493,0,"CLEC2D_KLRB1","CLEC2D - KLRB1","CLEC","Cell-Cell Contact","PMID: 24223577"
"NKT cells","Erythrocytes","CLEC2D","KLRB1",0.0500003015823626,0,"CLEC2D_KLRB1","CLEC2D - KLRB1","CLEC","Cell-Cell Contact","PMID: 24223577"
"Plasma cells","Erythrocytes","CLEC2D","KLRB1",0.0139933355454913,0,"CLEC2D_KLRB1","CLEC2D - KLRB1","CLEC","Cell-Cell Contact","PMID: 24223577"
"B","Erythroid progenitors","CLEC2D","KLRB1",0.011509719668425,0.01,"CLEC2D_KLRB1","CLEC2D - KLRB1","CLEC","Cell-Cell Contact","PMID: 24223577"
"CD4+ T cells","Erythroid progenitors","CLEC2D","KLRB1",0.011434071560699,0.01,"CLEC2D_KLRB1","CLEC2D - KLRB1","CLEC","Cell-Cell Contact","PMID: 24223577"
"CD8+ T cells","Erythroid progenitors","CLEC2D","KLRB1",0.0126398539852155,0.01,"CLEC2D_KLRB1","CLEC2D - KLRB1","CLEC","Cell-Cell Contact","PMID: 24223577"
"CD10+ B cells","Erythroid progenitors","CLEC2D","KLRB1",0.0251245425944362,0,"CLEC2D_KLRB1","CLEC2D - KLRB1","CLEC","Cell-Cell Contact","PMID: 24223577"
"Erythroid progenitors","Erythroid progenitors","CLEC2D","KLRB1",0.00585173497822792,0.03,"CLEC2D_KLRB1","CLEC2D - KLRB1","CLEC","Cell-Cell Contact","PMID: 24223577"
"HSPCs","Erythroid progenitors","CLEC2D","KLRB1",0.00684725984625101,0.03,"CLEC2D_KLRB1","CLEC2D - KLRB1","CLEC","Cell-Cell Contact","PMID: 24223577"
"Megakaryocyte progenitors","Erythroid progenitors","CLEC2D","KLRB1",0.00628468912946729,0.03,"CLEC2D_KLRB1","CLEC2D - KLRB1","CLEC","Cell-Cell Contact","PMID: 24223577"
"NK cells","Erythroid progenitors","CLEC2D","KLRB1",0.00945400408013312,0.03,"CLEC2D_KLRB1","CLEC2D - KLRB1","CLEC","Cell-Cell Contact","PMID: 24223577"
"NKT cells","Erythroid progenitors","CLEC2D","KLRB1",0.0298414204548625,0,"CLEC2D_KLRB1","CLEC2D - KLRB1","CLEC","Cell-Cell Contact","PMID: 24223577"
"Plasma cells","Erythroid progenitors","CLEC2D","KLRB1",0.00822586884398121,0.03,"CLEC2D_KLRB1","CLEC2D - KLRB1","CLEC","Cell-Cell Contact","PMID: 24223577"
"B","NK cells","CLEC2D","KLRB1",0.087898604987965,0,"CLEC2D_KLRB1","CLEC2D - KLRB1","CLEC","Cell-Cell Contact","PMID: 24223577"
"CD4+ T cells","NK cells","CLEC2D","KLRB1",0.0873652619100606,0,"CLEC2D_KLRB1","CLEC2D - KLRB1","CLEC","Cell-Cell Contact","PMID: 24223577"
"CD8+ T cells","NK cells","CLEC2D","KLRB1",0.0958023889519445,0,"CLEC2D_KLRB1","CLEC2D - KLRB1","CLEC","Cell-Cell Contact","PMID: 24223577"
"CD10+ B cells","NK cells","CLEC2D","KLRB1",0.175803098177539,0,"CLEC2D_KLRB1","CLEC2D - KLRB1","CLEC","Cell-Cell Contact","PMID: 24223577"
"Erythroid progenitors","NK cells","CLEC2D","KLRB1",0.0464538513922101,0,"CLEC2D_KLRB1","CLEC2D - KLRB1","CLEC","Cell-Cell Contact","PMID: 24223577"
"HSPCs","NK cells","CLEC2D","KLRB1",0.053981731063962,0,"CLEC2D_KLRB1","CLEC2D - KLRB1","CLEC","Cell-Cell Contact","PMID: 24223577"
"Megakaryocyte progenitors","NK cells","CLEC2D","KLRB1",0.0497405448747647,0,"CLEC2D_KLRB1","CLEC2D - KLRB1","CLEC","Cell-Cell Contact","PMID: 24223577"
"NK cells","NK cells","CLEC2D","KLRB1",0.0732097798388858,0,"CLEC2D_KLRB1","CLEC2D - KLRB1","CLEC","Cell-Cell Contact","PMID: 24223577"
"NKT cells","NK cells","CLEC2D","KLRB1",0.202920127160533,0,"CLEC2D_KLRB1","CLEC2D - KLRB1","CLEC","Cell-Cell Contact","PMID: 24223577"
"Plasma cells","NK cells","CLEC2D","KLRB1",0.0642364661938455,0,"CLEC2D_KLRB1","CLEC2D - KLRB1","CLEC","Cell-Cell Contact","PMID: 24223577"
"B","NKT cells","CLEC2D","KLRB1",0.0623054586760062,0,"CLEC2D_KLRB1","CLEC2D - KLRB1","CLEC","Cell-Cell Contact","PMID: 24223577"
"CD4+ T cells","NKT cells","CLEC2D","KLRB1",0.0619168655532453,0,"CLEC2D_KLRB1","CLEC2D - KLRB1","CLEC","Cell-Cell Contact","PMID: 24223577"
"CD8+ T cells","NKT cells","CLEC2D","KLRB1",0.0680796955382543,0,"CLEC2D_KLRB1","CLEC2D - KLRB1","CLEC","Cell-Cell Contact","PMID: 24223577"
